CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
950,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
950,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
950,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
950,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
950,Activity C,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
950,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
951,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
951,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
951,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
951,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
951,Activity E,1970-01-01 13:39:26.180238,5966.180238406982,16766.180238,0,1
951,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
951,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
951,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
951,Activity D,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
951,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
951,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
951,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
951,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
951,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
952,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
952,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
952,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
952,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
952,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
952,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
952,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
952,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
952,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
952,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
952,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
952,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
952,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
952,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
953,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
953,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
953,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
953,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
953,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
953,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
953,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
953,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
953,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
953,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
953,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
953,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
953,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
953,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
954,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
954,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
954,Activity C,1970-01-01 11:34:38.960874,5678.960873992666,9278.960874,0,1
954,Activity J,1970-01-01 12:47:59.857236,6479.857236055081,13679.857236,1,1
954,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
954,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
954,Activity H,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
954,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
954,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
954,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
954,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
954,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
954,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
954,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
955,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
955,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
955,Activity G,1970-01-01 11:44:24.656477,6264.656476577334,9864.656477,1,1
955,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
955,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
955,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
955,Activity L,1970-01-01 15:00:12.569124,3612.56912398443,21612.569124,1,1
955,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
955,Activity I,1970-01-01 14:39:31.226482,2371.2264817215623,20371.226482,0,1
955,Activity H,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
955,Activity B,1970-01-01 16:35:02.957011,5702.957010854856,27302.957011,1,1
955,Activity A,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
955,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
955,Activity F,1970-01-01 17:34:04.730031,5644.7300312717525,30844.730031,0,1
956,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
956,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
956,Activity F,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
956,Activity J,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
956,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
956,Activity A,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
956,Activity M,1970-01-01 14:48:56.454926,2936.454925843044,20936.454926,0,1
956,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
956,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
956,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
956,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
956,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
956,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
956,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
957,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
957,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
957,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
957,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
957,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
957,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
957,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
957,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
957,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
957,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
957,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
957,Activity F,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
957,Activity J,1970-01-01 16:21:06.671989,4866.671989038671,26466.671989,1,1
957,Activity M,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
958,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
958,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
958,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
958,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
958,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
958,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
958,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
958,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
958,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
958,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
958,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
958,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
958,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
958,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
959,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
959,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
959,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
959,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
959,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
959,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
959,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
959,Activity F,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
959,Activity N,1970-01-01 15:30:52.282890,5452.282890014053,23452.28289,0,1
959,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
959,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
959,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
959,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
959,Activity F,1970-01-01 17:25:37.792004,5137.792004018214,30337.792004,0,1
960,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
960,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
960,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
960,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
960,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
960,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
960,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
960,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
960,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
960,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
960,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
960,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
960,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
960,Activity C,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
961,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
961,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
961,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
961,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
961,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
961,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
961,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
961,Activity K,1970-01-01 15:06:12.337228,3972.337228145824,21972.337228,0,1
961,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
961,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
961,Activity F,1970-01-01 17:13:44.961109,4424.961109474053,29624.961109,0,1
962,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
962,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
962,Activity C,1970-01-01 11:14:26.904148,4466.904147846514,8066.904148,0,1
962,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
962,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
962,Activity G,1970-01-01 14:23:35.744349,5015.744348756359,19415.744349,0,1
962,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
962,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
962,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
962,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
962,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
962,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
962,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
962,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
963,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
963,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
963,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
963,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
963,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
963,Activity J,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
963,Activity G,1970-01-01 15:10:08.160083,4208.160082592,22208.160083,0,1
963,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
963,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
963,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
963,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
964,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
964,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
964,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
964,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
964,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
964,Activity G,1970-01-01 14:24:11.917736,5051.91773609276,19451.917736,0,1
964,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
964,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
964,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
964,Activity B,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
964,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
964,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
964,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
964,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
965,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
965,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
965,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
965,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
965,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
965,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
965,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
965,Activity G,1970-01-01 15:31:53.212064,5513.212063614642,23513.212064,0,1
965,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
965,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
965,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
965,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
965,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
965,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
966,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
966,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
966,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
966,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
966,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
966,Activity J,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
966,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
966,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
966,Activity L,1970-01-01 15:12:29.158191,4349.158190877103,22349.158191,0,1
966,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
966,Activity I,1970-01-01 15:59:15.689388,3555.6893880348557,25155.689388,0,1
966,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
966,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
966,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
967,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
967,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
967,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
967,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
967,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
967,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
967,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
967,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
967,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
967,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity N,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
967,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
968,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
968,Activity F,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
968,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
968,Activity B,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
968,Activity J,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
968,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
968,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
968,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
968,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
968,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
968,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
968,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
968,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
968,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
969,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
969,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
969,Activity F,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
969,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
969,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
969,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
969,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
969,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
969,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
969,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
969,Activity K,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
969,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
969,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
969,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
970,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
970,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
970,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
970,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
970,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
970,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
970,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
970,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
970,Activity I,1970-01-01 14:51:15.772462,3075.7724619912183,21075.772462,0,1
970,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
970,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
970,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
970,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
970,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
971,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
971,Activity D,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
971,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
971,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
971,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
971,Activity K,1970-01-01 14:21:27.529983,4887.529983217851,19287.529983,0,1
971,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
971,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
971,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
971,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity H,1970-01-01 16:13:32.622620,4412.62261955022,26012.62262,0,1
971,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
972,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
972,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
972,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
972,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
972,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
972,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
972,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
972,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
972,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
972,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
972,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
972,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
972,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
972,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
973,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
973,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
973,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
973,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
973,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
973,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
973,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
973,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
973,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
973,Activity I,1970-01-01 15:47:38.089033,2858.0890332406007,24458.089033,0,1
973,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
973,Activity G,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
973,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
973,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
974,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
974,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
974,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
974,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
974,Activity F,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
974,Activity M,1970-01-01 14:00:21.733697,3621.7336965372665,18021.733697,0,1
974,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
974,Activity N,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
974,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
974,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity H,1970-01-01 16:16:58.470646,4618.470645978476,26218.470646,0,1
974,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
975,Activity B,1970-01-01 09:00:00.000000,0.0,0.0,1,0
975,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
975,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
975,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
975,Activity M,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
975,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
975,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
975,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
975,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
975,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
975,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
976,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
976,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
976,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
976,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
976,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
976,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
976,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
976,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
976,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
976,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
976,Activity J,1970-01-01 15:50:01.048675,3001.048675439825,24601.048675,0,1
976,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
976,Activity A,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
976,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
977,Activity C,1970-01-01 09:00:00.000000,0.0,0.0,1,0
977,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
977,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
977,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
977,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
977,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
977,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
977,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
